,age,fnlwgt,education.num,marital.status,occupation,relationship,hours.per.week
15630,60,198170,13,Married-civ-spouse,Exec-managerial,Husband,45
15631,46,183168,13,Divorced,Prof-specialty,Unmarried,43
15632,43,168412,9,Married-civ-spouse,Sales,Other-relative,44
15633,48,174386,14,Married-civ-spouse,Prof-specialty,Husband,40
15634,48,95661,10,Never-married,Adm-clerical,Not-in-family,43
15635,37,468713,10,Married-civ-spouse,Adm-clerical,Husband,40
15636,51,169112,14,Married-civ-spouse,Sales,Husband,40
15637,52,74024,14,Married-civ-spouse,Prof-specialty,Husband,45
15638,27,110622,3,Never-married,Sales,Own-child,20
15639,43,33331,14,Married-civ-spouse,Exec-managerial,Husband,40
15640,23,181557,9,Never-married,Other-service,Own-child,25
15641,35,146091,10,Never-married,Adm-clerical,Not-in-family,40
15642,49,200949,6,Never-married,Other-service,Unmarried,38
15643,51,201560,13,Married-civ-spouse,Prof-specialty,Wife,40
15644,71,149386,9,Widowed,Exec-managerial,Not-in-family,9
15645,63,38352,9,Widowed,Adm-clerical,Unmarried,40
15646,41,180272,14,Never-married,Prof-specialty,Own-child,35
15647,24,275421,10,Never-married,Machine-op-inspct,Own-child,40
15648,41,173051,10,Divorced,Other-service,Unmarried,45
15649,33,167474,12,Married-civ-spouse,Adm-clerical,Husband,40
15650,42,267138,10,Married-civ-spouse,Craft-repair,Husband,40
15651,23,135138,13,Never-married,Sales,Own-child,40
15652,49,218357,11,Divorced,Prof-specialty,Not-in-family,38
15653,28,107236,8,Married-civ-spouse,Craft-repair,Not-in-family,40
15654,31,138416,3,Married-civ-spouse,Handlers-cleaners,Husband,56
15655,28,154863,13,Never-married,Adm-clerical,Own-child,35
15656,37,194004,7,Married-civ-spouse,Craft-repair,Husband,25
15657,19,339123,10,Never-married,Exec-managerial,Own-child,40
15658,51,548361,13,Married-civ-spouse,Prof-specialty,Husband,26
15659,25,101812,11,Married-civ-spouse,Sales,Husband,41
15660,49,127111,9,Married-civ-spouse,Exec-managerial,Husband,50
15661,47,171807,9,Divorced,Sales,Unmarried,45
15662,48,40666,9,Married-civ-spouse,Other-service,Husband,40
15663,41,340682,9,Divorced,Adm-clerical,Not-in-family,40
15664,32,175052,9,Divorced,Adm-clerical,Unmarried,40
15665,26,321629,9,Never-married,Prof-specialty,Unmarried,16
15666,46,154405,9,Married-civ-spouse,Handlers-cleaners,Husband,40
15667,17,108402,6,Never-married,Sales,Own-child,20
15668,34,346275,7,Divorced,Handlers-cleaners,Not-in-family,43
15669,44,42476,9,Never-married,Adm-clerical,Other-relative,30
15670,23,161708,12,Never-married,Other-service,Own-child,20
15671,65,137354,10,Married-civ-spouse,Prof-specialty,Husband,20
15672,34,250724,13,Married-civ-spouse,Sales,Husband,45
15673,34,149368,15,Married-civ-spouse,Prof-specialty,Husband,40
15674,39,154641,11,Married-civ-spouse,Adm-clerical,Husband,40
15675,34,56150,7,Never-married,Transport-moving,Unmarried,40
15676,21,260254,9,Never-married,Craft-repair,Not-in-family,40
15677,53,108083,4,Married-civ-spouse,Farming-fishing,Husband,45
15678,54,71344,14,Divorced,Prof-specialty,Not-in-family,50
15679,32,174215,10,Divorced,Sales,Unmarried,40
15680,39,114366,13,Never-married,Prof-specialty,Not-in-family,35
15681,39,158962,10,Divorced,Machine-op-inspct,Unmarried,40
15682,29,179498,9,Married-civ-spouse,Exec-managerial,Husband,40
15683,29,31935,9,Divorced,Prof-specialty,Not-in-family,40
15684,43,149909,9,Married-civ-spouse,Craft-repair,Husband,42
15685,20,58740,10,Never-married,Prof-specialty,Own-child,15
15686,39,216552,14,Married-civ-spouse,Adm-clerical,Husband,40
15687,45,255348,10,Divorced,Exec-managerial,Not-in-family,40
15688,36,176050,10,Married-civ-spouse,Machine-op-inspct,Husband,40
15689,71,125101,11,Widowed,Prof-specialty,Not-in-family,40
15690,62,197286,9,Married-civ-spouse,Prof-specialty,Husband,40
15691,31,159737,9,Never-married,Sales,Unmarried,58
15692,39,316211,9,Married-civ-spouse,Exec-managerial,Husband,60
15693,45,556652,9,Married-civ-spouse,Craft-repair,Husband,40
15694,19,265576,9,Never-married,Handlers-cleaners,Own-child,50
15695,43,347653,10,Married-civ-spouse,Prof-specialty,Husband,48
15696,32,62374,11,Married-civ-spouse,Transport-moving,Husband,40
15697,43,170230,13,Never-married,Sales,Not-in-family,60
15698,34,203051,13,Married-civ-spouse,Adm-clerical,Husband,27
15699,66,115880,10,Married-civ-spouse,Prof-specialty,Husband,40
15700,46,181413,12,Married-civ-spouse,Exec-managerial,Wife,40
15701,23,185554,13,Never-married,Prof-specialty,Own-child,40
15702,41,350387,13,Never-married,Prof-specialty,Not-in-family,40
15703,63,225102,9,Married-civ-spouse,Handlers-cleaners,Husband,40
15704,35,350247,15,Married-civ-spouse,Prof-specialty,Husband,50
15705,28,150025,5,Never-married,Craft-repair,Not-in-family,50
15706,37,107737,13,Married-civ-spouse,Prof-specialty,Husband,55
15707,63,334741,9,Married-civ-spouse,Prof-specialty,Husband,20
15708,43,115562,13,Married-civ-spouse,Prof-specialty,Husband,42
15709,30,131584,11,Never-married,Craft-repair,Own-child,60
15710,36,95855,14,Married-civ-spouse,Prof-specialty,Wife,60
15711,54,391016,13,Married-civ-spouse,Sales,Husband,40
15712,36,51089,13,Married-civ-spouse,Adm-clerical,Husband,50
15713,77,117898,13,Married-civ-spouse,Exec-managerial,Husband,50
15714,28,70240,9,Married-spouse-absent,Other-service,Not-in-family,40
15715,39,187693,9,Married-civ-spouse,Craft-repair,Husband,72
15716,37,341672,13,Separated,Tech-support,Not-in-family,40
15717,22,289982,13,Never-married,Prof-specialty,Own-child,35
15718,54,76344,13,Never-married,Other-service,Not-in-family,50
15719,21,200973,10,Never-married,Sales,Own-child,20
15720,36,111377,6,Married-civ-spouse,Craft-repair,Husband,40
15721,62,136684,9,Widowed,Adm-clerical,Other-relative,30
15722,40,176716,10,Married-civ-spouse,Sales,Husband,40
15723,47,166894,10,Divorced,Prof-specialty,Unmarried,40
15724,38,243872,13,Married-civ-spouse,Sales,Husband,70
15725,28,155621,3,Never-married,Craft-repair,Not-in-family,40
15726,46,102597,13,Divorced,Prof-specialty,Unmarried,40
15727,22,60331,10,Married-civ-spouse,Other-service,Husband,35
15728,37,75024,9,Divorced,Sales,Unmarried,25
15729,69,174474,6,Separated,Machine-op-inspct,Not-in-family,28
15730,43,145441,13,Married-civ-spouse,Exec-managerial,Husband,50
15731,53,83434,13,Never-married,Other-service,Not-in-family,21
15732,20,691830,9,Never-married,Sales,Own-child,35
15733,22,189203,13,Never-married,Prof-specialty,Not-in-family,50
15734,48,115784,5,Married-civ-spouse,Craft-repair,Husband,44
15735,40,280167,14,Married-civ-spouse,Prof-specialty,Husband,40
15736,68,407338,10,Married-civ-spouse,Prof-specialty,Husband,20
15737,23,315065,6,Never-married,Other-service,Unmarried,60
15738,25,167835,13,Married-civ-spouse,Prof-specialty,Wife,38
15739,22,63105,9,Never-married,Prof-specialty,Own-child,40
15740,23,520775,8,Never-married,Priv-house-serv,Own-child,30
15741,41,47902,13,Married-civ-spouse,Prof-specialty,Husband,45
15742,25,145434,10,Never-married,Machine-op-inspct,Not-in-family,25
15743,58,56392,10,Married-civ-spouse,Sales,Husband,40
15744,33,162312,9,Divorced,Sales,Not-in-family,45
15745,28,204074,14,Married-civ-spouse,Prof-specialty,Husband,48
15746,19,99246,7,Never-married,Machine-op-inspct,Not-in-family,25
15747,44,102085,10,Divorced,Adm-clerical,Other-relative,40
15748,68,168794,1,Never-married,Machine-op-inspct,Not-in-family,10
15749,33,332379,9,Married-civ-spouse,Craft-repair,Husband,40
15750,24,233419,9,Divorced,Exec-managerial,Not-in-family,40
15751,44,57233,9,Married-civ-spouse,Farming-fishing,Husband,50
15752,31,442429,9,Separated,Craft-repair,Unmarried,40
15753,29,369114,9,Divorced,Adm-clerical,Not-in-family,40
15754,65,261334,5,Widowed,Sales,Not-in-family,40
15755,55,160303,9,Widowed,Adm-clerical,Other-relative,40
15756,49,50474,9,Married-civ-spouse,Exec-managerial,Husband,40
15757,27,321577,9,Never-married,Machine-op-inspct,Own-child,40
15758,41,29591,9,Divorced,Sales,Not-in-family,30
15759,33,334744,10,Married-civ-spouse,Craft-repair,Husband,50
15760,22,269474,9,Never-married,Farming-fishing,Own-child,40
15761,66,33619,9,Married-civ-spouse,Other-service,Husband,4
15762,38,149347,10,Divorced,Sales,Not-in-family,60
15763,43,96249,9,Married-civ-spouse,Machine-op-inspct,Husband,42
15764,40,370502,10,Married-civ-spouse,Handlers-cleaners,Husband,40
15765,32,188246,10,Married-civ-spouse,Sales,Husband,40
15766,30,167558,9,Never-married,Sales,Unmarried,35
15767,35,292185,13,Married-civ-spouse,Adm-clerical,Husband,40
15768,33,70164,13,Never-married,Prof-specialty,Not-in-family,60
15769,36,269722,13,Married-civ-spouse,Exec-managerial,Husband,55
15770,33,175502,13,Married-civ-spouse,Prof-specialty,Husband,60
15771,53,233165,9,Married-civ-spouse,Exec-managerial,Husband,60
15772,27,177351,13,Never-married,Sales,Not-in-family,45
15773,22,212114,13,Never-married,Handlers-cleaners,Own-child,15
15774,26,288959,9,Married-civ-spouse,Sales,Husband,36
15775,64,231619,9,Married-civ-spouse,Sales,Wife,21
15776,48,146919,10,Divorced,Adm-clerical,Unmarried,45
15777,23,388811,9,Never-married,Adm-clerical,Own-child,40
15778,26,243560,10,Never-married,Sales,Unmarried,40
15779,35,98360,13,Married-civ-spouse,Prof-specialty,Husband,40
15780,46,369538,10,Married-civ-spouse,Sales,Husband,40
15781,65,31740,10,Widowed,Exec-managerial,Unmarried,45
15782,18,333611,3,Never-married,Other-service,Other-relative,54
15783,34,108247,15,Married-civ-spouse,Prof-specialty,Husband,55
15784,28,76129,9,Never-married,Machine-op-inspct,Unmarried,40
15785,37,91711,13,Married-civ-spouse,Exec-managerial,Husband,60
15786,61,166855,13,Married-civ-spouse,Prof-specialty,Husband,10
15787,31,43953,13,Married-civ-spouse,Prof-specialty,Wife,35
15788,25,84224,13,Never-married,Prof-specialty,Not-in-family,40
15789,81,100675,2,Married-civ-spouse,Prof-specialty,Husband,15
15790,47,155509,9,Separated,Other-service,Other-relative,35
15791,39,29814,9,Married-civ-spouse,Craft-repair,Husband,40
15792,37,241805,10,Married-civ-spouse,Other-service,Husband,30
15793,44,214838,9,Married-civ-spouse,Machine-op-inspct,Husband,45
15794,37,240810,12,Married-civ-spouse,Craft-repair,Husband,45
15795,41,154076,10,Married-civ-spouse,Adm-clerical,Husband,50
15796,27,175552,3,Married-civ-spouse,Prof-specialty,Wife,40
15797,55,170287,10,Married-civ-spouse,Prof-specialty,Husband,40
15798,60,145995,13,Married-civ-spouse,Sales,Husband,40
15799,22,433669,12,Never-married,Handlers-cleaners,Not-in-family,36
15800,23,233626,13,Never-married,Sales,Not-in-family,25
15801,19,607799,9,Never-married,Machine-op-inspct,Not-in-family,60
15802,45,88500,10,Married-civ-spouse,Machine-op-inspct,Husband,44
15803,36,127809,9,Separated,Other-service,Unmarried,30
15804,46,243743,13,Married-civ-spouse,Prof-specialty,Husband,40
15805,48,177211,7,Married-civ-spouse,Machine-op-inspct,Husband,40
15806,39,231180,9,Married-civ-spouse,Other-service,Husband,50
15807,29,253856,13,Married-civ-spouse,Transport-moving,Husband,20
15808,39,177075,9,Divorced,Adm-clerical,Not-in-family,40
15809,26,152855,9,Never-married,Exec-managerial,Own-child,40
15810,37,191137,12,Divorced,Prof-specialty,Unmarried,25
15811,49,255559,10,Married-civ-spouse,Adm-clerical,Wife,40
15812,27,169815,13,Never-married,Sales,Own-child,40
15813,28,221215,6,Never-married,Handlers-cleaners,Other-relative,40
15814,35,270059,10,Divorced,Sales,Unmarried,30
15815,17,345403,6,Never-married,Other-service,Own-child,40
15816,18,194897,9,Never-married,Handlers-cleaners,Own-child,40
15817,33,388741,10,Never-married,Adm-clerical,Unmarried,38
15818,33,355856,12,Married-civ-spouse,Sales,Husband,60
15819,51,122109,10,Married-civ-spouse,Adm-clerical,Wife,35
15820,49,75673,9,Never-married,Adm-clerical,Own-child,40
15821,41,47902,10,Married-civ-spouse,Sales,Husband,35
15822,64,221343,2,Divorced,Priv-house-serv,Not-in-family,12
15823,40,255675,10,Married-civ-spouse,Prof-specialty,Husband,40
15824,49,203505,9,Widowed,Adm-clerical,Not-in-family,40
15825,23,125106,13,Never-married,Prof-specialty,Own-child,40
15826,34,139890,10,Divorced,Adm-clerical,Unmarried,40
15827,47,28035,10,Married-civ-spouse,Farming-fishing,Husband,86
15828,36,163237,12,Married-civ-spouse,Adm-clerical,Husband,40
15829,23,55890,13,Never-married,Prof-specialty,Not-in-family,40
15830,47,255934,10,Married-civ-spouse,Exec-managerial,Husband,80
15831,61,168654,9,Divorced,Adm-clerical,Not-in-family,40
15832,47,39986,13,Married-civ-spouse,Sales,Husband,40
15833,56,208451,13,Married-civ-spouse,Prof-specialty,Husband,40
15834,20,206681,8,Never-married,Sales,Not-in-family,55
15835,33,117779,9,Married-civ-spouse,Machine-op-inspct,Wife,46
15836,36,129150,9,Married-civ-spouse,Farming-fishing,Husband,50
15837,38,177273,9,Married-civ-spouse,Prof-specialty,Wife,35
15838,34,226443,10,Married-civ-spouse,Protective-serv,Husband,40
15839,56,146326,9,Married-civ-spouse,Transport-moving,Husband,50
15840,32,187901,11,Never-married,Exec-managerial,Not-in-family,23
15841,49,188694,13,Never-married,Exec-managerial,Not-in-family,40
15842,71,187493,9,Married-civ-spouse,Protective-serv,Husband,40
15843,19,212468,10,Never-married,Other-service,Own-child,15
15844,20,84726,10,Never-married,Tech-support,Not-in-family,40
15845,42,137907,9,Divorced,Adm-clerical,Unmarried,35
15846,51,34361,10,Married-civ-spouse,Exec-managerial,Wife,20
15847,38,254114,10,Married-spouse-absent,Prof-specialty,Own-child,40
15848,38,170174,6,Married-civ-spouse,Machine-op-inspct,Husband,40
15849,35,190895,13,Divorced,Exec-managerial,Not-in-family,25
15850,24,317443,13,Married-civ-spouse,Prof-specialty,Wife,40
15851,40,375603,9,Divorced,Adm-clerical,Unmarried,40
15852,21,203076,9,Never-married,Handlers-cleaners,Own-child,35
15853,49,53893,9,Divorced,Transport-moving,Not-in-family,40
15854,18,171748,10,Never-married,Prof-specialty,Own-child,24
15855,52,204584,13,Married-spouse-absent,Exec-managerial,Not-in-family,42
15856,27,660870,13,Never-married,Prof-specialty,Not-in-family,60
15857,20,105686,9,Never-married,Machine-op-inspct,Not-in-family,40
15858,31,148607,10,Divorced,Machine-op-inspct,Not-in-family,40
15859,25,255849,9,Never-married,Adm-clerical,Own-child,40
15860,19,255921,10,Never-married,Handlers-cleaners,Own-child,20
15861,33,113326,10,Married-civ-spouse,Craft-repair,Husband,50
15862,23,440456,13,Never-married,Other-service,Not-in-family,40
15863,34,105493,14,Divorced,Prof-specialty,Unmarried,40
15864,37,89491,14,Divorced,Exec-managerial,Not-in-family,40
15865,25,171818,13,Never-married,Exec-managerial,Own-child,40
15866,40,51151,11,Married-civ-spouse,Craft-repair,Husband,40
15867,33,188957,13,Never-married,Sales,Not-in-family,40
15868,31,97933,10,Never-married,Adm-clerical,Not-in-family,40
15869,32,195447,13,Married-civ-spouse,Sales,Husband,45
15870,63,46907,13,Married-civ-spouse,Prof-specialty,Husband,8
15871,54,383365,13,Married-civ-spouse,Sales,Husband,70
15872,32,203408,9,Married-civ-spouse,Craft-repair,Husband,44
15873,29,148182,9,Married-civ-spouse,Transport-moving,Husband,40
15874,26,211497,10,Married-civ-spouse,Prof-specialty,Husband,40
15875,39,48063,10,Married-civ-spouse,Farming-fishing,Husband,60
15876,54,185407,10,Married-civ-spouse,Farming-fishing,Husband,40
15877,57,225927,6,Married-civ-spouse,Machine-op-inspct,Husband,40
15878,23,314525,13,Never-married,Prof-specialty,Not-in-family,40
15879,27,208577,10,Married-civ-spouse,Exec-managerial,Husband,45
15880,42,222884,13,Never-married,Exec-managerial,Not-in-family,55
15881,31,209538,6,Married-civ-spouse,Craft-repair,Husband,40
15882,49,177114,14,Divorced,Prof-specialty,Not-in-family,60
15883,50,173754,9,Married-civ-spouse,Craft-repair,Husband,40
15884,46,121370,9,Divorced,Adm-clerical,Unmarried,30
15885,37,67125,9,Divorced,Sales,Not-in-family,60
15886,26,67240,9,Married-civ-spouse,Craft-repair,Husband,40
15887,27,198346,13,Divorced,Adm-clerical,Not-in-family,35
15888,24,141003,10,Never-married,Exec-managerial,Own-child,25
15889,24,60668,9,Never-married,Craft-repair,Own-child,40
15890,29,104256,9,Divorced,Sales,Not-in-family,34
15891,47,131002,13,Married-civ-spouse,Prof-specialty,Husband,50
15892,26,177720,12,Divorced,Prof-specialty,Unmarried,45
15893,20,39615,10,Never-married,Craft-repair,Own-child,40
15894,36,112264,9,Married-civ-spouse,Transport-moving,Husband,50
15895,25,169100,14,Married-civ-spouse,Exec-managerial,Husband,40
15896,46,155659,13,Married-civ-spouse,Machine-op-inspct,Husband,40
15897,29,224215,10,Married-civ-spouse,Craft-repair,Husband,40
15898,18,270502,7,Never-married,Exec-managerial,Own-child,20
15899,46,125487,11,Married-civ-spouse,Tech-support,Husband,40
15900,61,51385,13,Married-civ-spouse,Sales,Husband,50
15901,41,112763,9,Widowed,Sales,Not-in-family,40
15902,50,108926,10,Divorced,Machine-op-inspct,Not-in-family,40
15903,36,109766,13,Never-married,Protective-serv,Not-in-family,60
15904,38,226106,10,Never-married,Adm-clerical,Unmarried,40
15905,75,92792,9,Married-civ-spouse,Sales,Husband,35
15906,26,186950,11,Married-civ-spouse,Adm-clerical,Wife,40
15907,44,230478,13,Married-civ-spouse,Exec-managerial,Husband,40
15908,25,231638,9,Never-married,Adm-clerical,Own-child,40
15909,31,120461,10,Never-married,Sales,Own-child,40
15910,49,33673,8,Never-married,Transport-moving,Not-in-family,35
15911,34,191385,9,Married-civ-spouse,Machine-op-inspct,Husband,48
15912,31,229946,9,Married-civ-spouse,Prof-specialty,Husband,40
15913,47,160131,10,Divorced,Craft-repair,Not-in-family,40
15914,18,126021,9,Never-married,Craft-repair,Own-child,20
15915,42,203542,9,Never-married,Craft-repair,Not-in-family,40
15916,29,144592,13,Never-married,Sales,Own-child,40
15917,38,223004,10,Divorced,Protective-serv,Not-in-family,75
15918,22,183257,10,Never-married,Sales,Own-child,20
15919,32,172714,9,Never-married,Craft-repair,Own-child,40
15920,20,131611,10,Never-married,Adm-clerical,Own-child,48
15921,41,253060,15,Married-civ-spouse,Sales,Husband,50
15922,46,471990,9,Married-civ-spouse,Transport-moving,Husband,46
15923,44,138966,9,Married-civ-spouse,Adm-clerical,Wife,38
15924,35,385412,13,Never-married,Adm-clerical,Not-in-family,40
15925,18,184101,10,Never-married,Prof-specialty,Own-child,25
15926,36,135786,5,Married-civ-spouse,Craft-repair,Husband,25
15927,30,227359,10,Never-married,Craft-repair,Unmarried,40
15928,40,86912,16,Married-civ-spouse,Prof-specialty,Husband,50
15929,25,172581,13,Never-married,Prof-specialty,Not-in-family,40
15930,26,483822,4,Never-married,Handlers-cleaners,Unmarried,40
15931,66,220543,9,Married-civ-spouse,Adm-clerical,Wife,40
